date,participant,movementBlock,trial,colourLeft,colourRight,fLeft,fRight,gratingOrientationLeft,gratingOrientationRight,t,greenButtonPressed,redButtonPressed,leftPupilSize,rightPupilSize,leftEyeX,leftEyeY,rightEyeX,rightEyeY
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.519032,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.530393,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.541343,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.552387,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.563407,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.574809,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.585639,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.59688,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.607858,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.618897,1,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.629966,1,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.642304,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.652669,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.663314,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.674431,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.685636,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.696668,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.707919,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.719049,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.73009,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.741138,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.752222,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.76348,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.774333,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.785509,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.796552,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.807912,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.819053,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.829992,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.842551,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.852156,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.86331,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.874172,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.885379,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.89637,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.907655,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.9188,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.929924,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.940995,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.952034,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.963396,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.974178,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.985437,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,2.996395,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.0079,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.018613,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.029737,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.04109,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.053219,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.063119,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.07411,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.085335,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.096309,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.107506,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.118738,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.13017,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.141083,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.15193,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.163049,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.174099,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.185321,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.196286,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.207513,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.218548,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.229716,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.240941,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.251963,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.264473,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.274317,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.285223,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.296682,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.307488,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.318579,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.329698,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.34102,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.351936,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.363496,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.374383,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.38528,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.396331,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.40748,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.418547,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.429895,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.440875,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.451861,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.463204,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.475277,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.485254,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.496414,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.507731,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.518573,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.5296,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.540746,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.551939,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.563068,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.574004,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.585568,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.596287,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.607398,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.618394,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.629609,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.640703,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.651871,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.662924,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.674261,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.686376,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.696263,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.707446,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.71847,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.729467,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.740799,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.751729,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.762861,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.773956,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.785065,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.796082,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.807298,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.818383,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.829471,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.840529,1,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.851682,1,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.862959,1,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.87386,1,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.884989,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.897724,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.907196,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.918339,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.929091,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.940186,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.951449,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.962352,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.97346,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.984678,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,3.995473,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.006606,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.01792,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.028848,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.040101,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.051331,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.062375,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.073379,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.084394,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.096004,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.108063,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.117619,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.128793,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.139908,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.150969,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.162159,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.173613,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.184352,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.19542,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.206907,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.217593,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.228655,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.239908,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.250964,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.26215,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.273367,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.284538,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.296027,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.308236,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.318119,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.329279,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.340416,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.351417,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.362808,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.373777,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.384717,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.396407,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.406983,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.41807,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.429346,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.440338,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.451513,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.462673,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.473874,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.48484,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.495947,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.507099,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.519536,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.529081,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.540412,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.551351,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.56248,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.573728,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.584691,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.596476,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.606948,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.618072,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.629175,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.64055,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.651519,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.662718,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.673987,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.684889,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.695885,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.706996,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.719332,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.729131,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.740776,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.751404,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.762584,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.773895,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.784788,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.795849,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.806915,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.818323,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.829518,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.840183,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.851263,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.862479,1,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.873511,1,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.884826,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.895651,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.906862,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.918033,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.930514,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.940573,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.951214,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.962055,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.973277,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.984455,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,4.995305,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,5.00652,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,5.017727,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,5.028864,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,5.039998,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,5.051042,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,5.062074,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,5.073156,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,5.084319,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,5.095988,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,5.106512,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,1,green,red,0.8,3.2,horizontal,vertical,5.117875,1,0,0,0,0,0,0,0
