date,movementBlock,trial,colourLeft,colourRight,fLeft,fRight,gratingOrientationLeft,gratingOrientationRight,t,greenButtonPressed,redButtonPressed,leftPupilSize,rightPupilSize,leftEyeX,leftEyeY,rightEyeX,rightEyeY
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.731381,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.742011,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.752998,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.765554,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.775263,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.786368,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.797565,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.80867,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.819867,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.831218,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.841937,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.853204,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.864191,1,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.87523,1,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.886372,1,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.897573,1,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.908744,1,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.919765,1,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.931608,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.941857,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.954236,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.965551,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.975077,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.986432,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,2.996877,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.008074,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.019035,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.030098,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.041214,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.052237,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.063453,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.074563,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.085577,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.096793,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.10809,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.118989,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.130077,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.141683,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.152255,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.163617,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.175726,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.185876,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.197072,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.207901,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.21895,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.230119,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.241138,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.25215,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.263556,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.274487,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.285529,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.296929,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.308554,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.318903,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.330104,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.341311,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.352534,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.363686,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.376023,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.386171,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.397232,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.408576,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.419381,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.430572,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.441717,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.453015,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.463959,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.474979,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.486001,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.497135,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.508546,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.519433,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.531085,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.541607,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.552724,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.56386,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.576234,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.585996,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.597152,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.60847,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.619309,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.630418,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.641761,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.652633,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.663976,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.675115,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.686106,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.697034,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.708226,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.719347,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.730504,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.741536,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.752582,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.763872,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.774919,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.787134,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.797008,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.80827,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.81925,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.830407,1,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.841589,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.852891,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.86361,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.874815,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.885869,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.896934,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.908242,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.919603,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.930321,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.941419,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.95252,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.963806,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.974831,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.985726,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,3.999219,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.008297,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.019147,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.029856,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.04109,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.052057,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.063323,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.074595,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.08541,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.096543,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.107762,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.118732,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.129813,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.141045,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.152219,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.163389,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.174474,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.185865,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.197751,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.207804,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.218795,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.230067,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.240898,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.252171,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.26334,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.274292,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.285427,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.296532,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.307743,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.318716,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.32985,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.341091,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.352195,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.363096,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.374379,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.385691,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.396761,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.409133,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.419055,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.430051,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.441162,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.452223,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.463541,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.474564,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.485726,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.496775,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.508048,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.51911,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.530187,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.541555,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.552255,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.563365,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.574464,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.585558,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.59743,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.60931,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.618825,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.629948,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.641064,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.652331,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.663385,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.674566,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.685606,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.697015,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.707852,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.718735,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.729872,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.741015,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.752069,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.763319,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.774348,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.78541,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.796523,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.807826,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.820106,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.829895,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.840981,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.852713,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.863198,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.874428,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.885345,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.896624,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.908005,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.918788,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.930111,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.940846,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.952114,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.963219,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.974274,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.985382,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,4.996395,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.007876,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.018705,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.030948,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.040854,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.051904,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.063119,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.07425,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.085572,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.096396,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.107705,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.118677,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.129881,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.141036,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.151964,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.163215,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.174117,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.185365,0,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.196308,1,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.207699,1,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.218839,1,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.229772,1,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.241994,1,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.251771,1,1,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.26305,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.27408,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.285139,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.29625,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.307533,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.318706,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.330069,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.340839,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.351819,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.363169,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.374957,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.385159,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.396265,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.407595,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.41931,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.429783,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.442165,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.451744,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.462981,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.473813,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.484685,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.495768,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.50693,1,0,0,0,0,0,0,0
2019-12-18,stationary,1,green,red,3.2,0.8,horizontal,vertical,5.518013,1,0,0,0,0,0,0,0
